,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,788,1,P06102,P61b,O(A) Sr(a) pagou algum valor por esse aconselhamento?  ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,789,1,P06103,P61c,Esse aconselhamento foi feito pelo SUS? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,790,1,P06104,P61d,"Durante os últimos 12 meses, quando o Sr(a) tentou parar de fumar, usou medicamento(s) que auxilia( m) as pessoas no processo de deixar de fumar, tais como adesivo, pastilha, spray, inalador, goma de mascar, bupropiona, champix/vareniclina, nortriptilina, Clonidina, etc? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,791,1,P06105,P61e,O(A) Sr(a) pagou algum valor por esse(s) medicamento(s)?  ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,792,1,P06106,P61f,Algum desses medicamentos foi obtido em serviço público de saúde?,,1,"Sim, todos",,,
,,,,,,,2,"Sim, alguns",,,
,,,,,,,3,"Não, nenhum",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,793,2,P06302,P63a,"Durante os últimos 12 meses, por que o(a) Sr(a) não usou nem aconselhamento nem medicamento para tentar parar de fumar? ",,01,"A consulta está marcada, mas ainda não foi realizada",,,
,,,,,,,02,O tempo de espera no serviço de saúde era muito grande,,,
,,,,,,,03,Não conseguiu marcar,,,
,,,,,,,04,Não sabia quem procurar ou aonde ir,,,
,,,,,,,05,Estava com dificuldades financeiras,,,
,,,,,,,06,O plano de saúde não cobria o tratamento,,,
,,,,,,,07,O serviço de saúde era distante ou teve dificuldade de transporte,,,
,,,,,,,08,O horário de funcionamento do serviço de saúde era incompatível com as atividades de trabalho ou domésticas,,,
,,,,,,,09,Não quis/Estou tentando parar sem ajuda de médico ou outro profissional de saúde,,,
,,,,,,,10,Outro ,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,795,1,P067,P67,"ATUALMENTE, o (a) Sr (a) masca fumo, usa rapé ou algum outro produto do tabaco que não faz fumaça?",,1,"Sim, diariamente",,,
,,,,,,,2,"Sim, menos que diariamente",,,
,,,,,,,3,Não usa,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,796,1,P06701,P67a,"O(a) Sr(a) usa aparelhos eletrônicos com nicotina líquida ou folha de tabaco picado (cigarro eletrônico, narguilé eletrônico, cigarro aquecido ou outro dispositivo eletrônico para fumar ou vaporizar)? ",category,1,"Sim, diariamente",TRUE,TRUE,TRUE
,,,,,,,2,"Sim, menos do que diariamente",TRUE,TRUE,TRUE
,,,,,,,3,"Não, mas já usei no passado",TRUE,TRUE,TRUE
,,,,,,,4,Nunca usei,TRUE,TRUE,TRUE
,,,,,,,9 ,Ignorado,FALSE,FALSE,FALSE
,,,,,,,,Não aplicável,FALSE,FALSE,FALSE
,797,1,P068,P68,Com que frequência alguém fuma dentro do seu domicílio? ,,1,Diariamente,,,
,,,,,,,2,Semanalmente,,,
,,,,,,,3,Mensalmente,,,
,,,,,,,4,Menos que mensalmente,,,
,,,,,,,5,Nunca,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,798,1,P069,P69,"Nos últimos trinta dias, o(a) Sr(a) viu alguma propaganda ou anúncio de cigarros nos pontos de venda de cigarros? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,799,1,P06901,P69a,"Nos últimos 30 dias, o(a) Sr(a) viu alguma propaganda ou anúncio de cigarros na internet, incluindo redes sociais (Facebook, Instagram, Twitter, WhatsApp, YouTube, Snapchat etc)? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,800,1,P07004,P70a,Viu ou ouviu informações nos jornais ou revistas?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,801,1,P07005,P70a,Viu ou ouviu informações na televisão?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,802,1,P07006,P70a,Viu ou ouviu informações no rádio?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,803,1,P07007,P70a,"Viu ou ouviu informações na internet, incluindo redes sociais?",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,804,1,P07101,P71a,"Nos últimos trinta dias, viu alguma foto ou advertência sobre os riscos de fumar nos maços de cigarros? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,805,1,P07201,P72a,"NOS ÚLTIMOS 30 DIAS, as advertências nos maços de cigarro que o(a) Sr(a) viu o levaram a pensar em parar de fumar? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
Módulo Q - Doenças crônicas,,,,,,,,,,,
,806,1,Q00101,Q1a,Quando foi a última vez que o (a) Sr(a) teve sua pressão arterial medida?,,1,Menos de 6 meses,,,
,,,,,,,2,De 6 meses a menos de 1 ano,,,
,,,,,,,3,De 1 ano a menos de  2 anos,,,
,,,,,,,4,De 2 anos a menos de 3 anos,,,
,,,,,,,5,3 anos ou mais,,,
,,,,,,,6,Nunca,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,807,1,Q00201,Q2a,Algum médico já lhe deu o diagnóstico de hipertensão arterial (pressão alta)? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,808,1,Q00202,Q2b,Essa hipertensão arterial (pressão alta) ocorreu apenas durante algum período de gravidez? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,809,2,Q003,Q3,Que idade o(a) Sr(a) tinha no primeiro diagnóstico de hipertensão arterial (pressão alta)? ,,0,Menos de 1 ano,,,
,,,,,,,01 a 98,Anos,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,811,1,Q00401,Q4a,O(A) Sr(a) vai ao médico/serviço de saúde regularmente para acompanhamento da hipertensão arterial (pressão alta) ? ,,1,"Sim, regularmente            ",,,
,,,,,,,2,"Não, só quando tem algum problema",,,
,,,,,,,3,Nunca vai ao médico para acompanhamento da hipertensão arterial,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,812,2,Q00502,Q5a,Qual o principal motivo do(a) Sr (a) não visitar o médico/serviço de saúde regularmente para acompanhamento da hipertensão arterial (pressão alta)? ,,01,O serviço de saúde é distante ou tem dificuldade de transporte,,,
,,,,,,,02,O tempo de espera no serviço de saúde é muito grande,,,
,,,,,,,03,Tem dificuldades financeiras,,,
,,,,,,,04,Não acha necessário,,,
,,,,,,,05,O horário de funcionamento do serviço de saúde é incompatível com suas atividades de trabalho ou domésticas,,,
,,,,,,,06,Não conseguiu marcar consulta pelo plano,,,
,,,,,,,07,Não sabe quem procurar ou aonde ir,,,
,,,,,,,08,Não tem quem o(a) acompanhe,,,
,,,,,,,09,O serviço de saúde não tem médico ou não funciona regularmente ,,,
,,,,,,,10,A pressão está controlada,,,
,,,,,,,11,Outro ,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,814,1,Q00503,Q5b,Algum médico já lhe receitou algum medicamento para a hipertensão arterial (pressão alta)? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,815,1,Q00601,Q6a,"Nas duas últimas semanas, o(a) Sr(a) tomou os medicamentos para controlar a hipertensão arterial (pressão alta)? ",,1,"Sim, todos ",,,
,,,,,,,2,"Sim, alguns",,,
,,,,,,,3,"Não, nenhum",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,816,1,Q00602,Q6b,Qual o principal motivo para o(a) Sr(a) não ter tomado os medicamentos receitados para a hipertensão arterial (pressão alta)? ,,1,Não conseguiu obter no serviço público de saúde,,,
,,,,,,,2,Não conseguiu o(s) medicamento(s) no Aqui Tem Farmácia Popular ,,,
,,,,,,,3,A farmácia era distante ou teve dificuldade de transporte,,,
,,,,,,,4,Não conseguiu encontrar todos os medicamentos para comprar na farmácia,,,
,,,,,,,5,Não tinha dinheiro para comprar,,,
,,,,,,,6,Não achou necessário,,,
,,,,,,,7,Não precisa mais tomar medicamentos porque a pressão está controlada ,,,
,,,,,,,8,Outro ,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,817,1,Q00801,Q8a,Algum dos medicamentos para hipertensão arterial foi obtido no “Aqui tem farmácia popular”? ,,1,"Sim, todos                  ",,,
,,,,,,,2,"Sim, alguns",,,
,,,,,,,3,"Não, nenhum",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,818,1,Q009,Q9,Algum dos medicamentos para hipertensão arterial foi obtido em serviço público de saúde? ,,1,"Sim, todos                  ",,,
,,,,,,,2,"Sim, alguns",,,
,,,,,,,3,"Não, nenhum",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,819,1,Q010,Q10,O(A) Sr(a) pagou algum valor pelos medicamentos? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,820,1,Q01101,Q11a,Quando foi a última vez que o(a) Sr(a) recebeu atendimento médico por causa da hipertensão arterial? ,,1,Menos de 6 meses,,,
,,,,,,,2,De 6 meses a menos de 1 ano,,,
,,,,,,,3,De 1 ano a menos de  2 anos,,,
,,,,,,,4,De 2 anos a menos de 3 anos,,,
,,,,,,,5,3 anos ou mais,,,
,,,,,,,6,Nunca,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,821,2,Q01202,Q12a,"Na última vez que recebeu atendimento médico para hipertensão arterial, onde o(a) Sr(a) foi atendido? ",,01,Farmácia,,,
,,,,,,,02,Unidade básica de saúde (posto ou centro de saúde ou unidade de saúde da família),,,
,,,,,,,03,"Policlínica pública, PAM (Posto de Assistência Médica) ou Centro de Especialidades público",,,
,,,,,,,04,"UPA (Unidade de Pronto Atendimento), outro tipo de pronto atendimento público (24 horas), pronto-socorro ou emergência de hospital público",,,
,,,,,,,05,Ambulatório de hospital público,,,
,,,,,,,06,"Consultório particular clínica, privada ou ambulatório de hospital privado",,,
,,,,,,,07,Pronto atendimento ou emergência de hospital privado,,,
,,,,,,,08,No domicílio,,,
,,,,,,,09,Outro serviço,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,823,1,Q014,Q14,"O(A) Sr(a) pagou algum valor por este atendimento? (Entrevistador: Se o(a) entrevistado(a) responder que pagou mas teve reembolso total, marque a opção 2) ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,824,1,Q015,Q15,Esse atendimento foi feito pelo SUS? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe,,,
,,,,,,,,Não aplicável,,,
,825,1,Q016,Q16,"Na última consulta, o médico que o(a) atendeu era o mesmo das consultas anteriores? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,826,1,Q017,Q17,"Na última consulta, o médico viu os exames das consultas passadas? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não, pois não tinha realizado exames ",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,827,1,Q018010,Q18a,Orientações para manter uma alimentação saudável,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,828,1,Q018011,Q18a,Manter o peso adequado,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,829,1,Q018012,Q18a,Ingerir menos sal,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,830,1,Q018013,Q18a,Praticar atividade física regular,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,831,1,Q018014,Q18a,Não fumar,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,832,1,Q018015,Q18a,Não beber em excesso,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,833,1,Q018016,Q18a,Fazer o acompanhamento regular com profissional de saúde,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,834,1,Q018017,Q18a,"Fazer uso de acupuntura, plantas medicinais e fitoterapia, homeopatia, meditação, yoga, tai chi chuan, liang gong ou alguma outra prática integrativa e complementar",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,835,1,Q01910,Q19a,Foi pedido exame de sangue?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,836,1,Q019101,Q19a,Realizou o exame de sangue?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não, mas está marcado",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,837,1,Q01911,Q19a,Foi pedido exame de urina?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,838,1,Q019111,Q19a,Realizou o exame de urina?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não, mas está marcado",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,839,1,Q01912,Q19a,Foi pedido eletrocardiograma?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,840,1,Q019121,Q19a,Realizou o eletrocardiograma?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não, mas está marcado",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,841,1,Q01913,Q19a,Foi pedido teste de esforço?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,842,1,Q019131,Q19a,Realizou o teste de esforço?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não, mas está marcado",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,843,1,Q022,Q22,"Em algum dos atendimentos para hipertensão arterial, houve encaminhamento para alguma consulta com médico especialista, tais como cardiologista ou nefrologista? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não houve encaminhamento, pois todas as consultas para hipertensão foram com médico especialista",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,844,1,Q02301,Q23a,O(A) Sr(a) foi às consultas com o médico especialista? ,,1,"Sim, todas                  ",,,
,,,,,,,2,"Sim, algumas",,,
,,,,,,,3,"Não, nenhuma",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,845,1,Q026,Q26,Alguma vez o(a) Sr(a) se internou por causa da hipertensão ou de alguma complicação? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,846,1,Q02701,Q27a,Há quanto tempo foi a última internação por causa da hipertensão ou de alguma complicação?,,1,Menos de 6 meses,,,
,,,,,,,2,De 6 meses a menos de 1 ano,,,
,,,,,,,3,De 1 ano a menos de  2 anos,,,
,,,,,,,4,De 2 anos a menos de 3 anos,,,
,,,,,,,5,3 anos ou mais,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,847,1,Q028,Q28,"Em geral, em que grau a hipertensão ou alguma complicação da hipertensão limita as suas atividades habituais (como trabalhar, estudar, realizar afazeres domésticos etc.)? ",,1,Não limita,,,
,,,,,,,2,Um pouco,,,
,,,,,,,3,Moderadamente,,,
,,,,,,,4,Intensamente,,,
,,,,,,,5,Muito intensamente,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,848,1,Q02901,Q29a,"Quando foi a última vez que o(a) Sr(a) fez exame de sangue para medir a glicemia, isto é, o açúcar no sangue? ",,1,Menos de 6 meses,,,
,,,,,,,2,De 6 meses a menos de 1 ano,,,
,,,,,,,3,De 1 ano a menos de  2 anos,,,
,,,,,,,4,De 2 anos a menos de 3 anos,,,
,,,,,,,5,3 anos ou mais,,,
,,,,,,,6,Nunca fez,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,849,1,Q03001,Q30a,Algum médico já lhe deu o diagnóstico de diabetes? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,850,1,Q03002,Q30b,Esse diabetes ocorreu apenas durante algum período de gravidez? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,851,2,Q031,Q31,Que idade o(a) Sr(a) tinha no primeiro diagnóstico do diabetes? ,,0,Menos de 1 ano,,,
,,,,,,,01 a 98,Anos,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,853,1,Q03201,Q32a,O(A) Sr(a) vai ao médico/serviço de saúde regularmente para acompanhamento do diabetes? ,,1,"Sim, regularmente        ",,,
,,,,,,,2,"Não, só quando tem algum problema",,,
,,,,,,,3,Nunca vai ao médico para acompanhamento da diabetes,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,854,2,Q03302,Q33a,Qual o principal motivo do(a) Sr(a) não visitar o médico/serviço de saúde regularmente para acompanhamento do diabetes? ,,1,O local de atendimento é distante ou tem dificuldade de transporte,,,
,,,,,,,2,O tempo de espera no serviço de saúde é muito grande,,,
,,,,,,,3,Tem dificuldades financeiras,,,
,,,,,,,4,Não acha necessário,,,
,,,,,,,5,O horário de funcionamento do serviço de saúde é incompatível com suas atividades de trabalho ou domésticas,,,
,,,,,,,6,Não conseguiu marcar consulta pelo plano de saúde,,,
,,,,,,,7,Não sabe quem procurar ou aonde ir,,,
,,,,,,,8,Não tem quem o(a) acompanhe,,,
,,,,,,,9,O serviço de saúde não tem médico ou não funciona regularmente,,,
,,,,,,,10,O diabetes está controlado,,,
,,,,,,,11,Outro ,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,856,1,Q03303,Q33b,Algum médico já lhe receitou algum medicamento oral para o diabetes? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,857,1,Q03403,Q34c,"Nas duas últimas semanas, por causa do diabetes, o(a) Sr(a) tomou os medicamentos orais para baixar o açúcar ?",,1,"Sim, todos                  ",,,
,,,,,,,2,"Sim, alguns",,,
,,,,,,,3,"Não, nenhum",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,858,2,Q03404,Q34d,Qual o principal motivo de ___ não ter tomado todos os medicamentos orais receitados para controlar o diabetes? ,,01,Não conseguiu obter no serviço público de saúde,,,
,,,,,,,02,Não conseguiu o(s) medicamento(s) no Aqui Tem Farmácia Popular ,,,
,,,,,,,03,A farmácia era distante ou teve dificuldade de transporte,,,
,,,,,,,04,Não conseguiu encontrar todos os medicamentos para comprar na farmácia,,,
,,,,,,,05,Não tinha dinheiro para comprar,,,
,,,,,,,06,Não achou necessário,,,
,,,,,,,07,Não precisa mais tomar medicamentos porque a diabetes está controlada ,,,
,,,,,,,08,Outro ,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,860,1,Q03601,Q36a,Algum dos medicamentos orais para diabetes foi obtido no “Aqui tem Farmácia Popular”? ,,1,"Sim, todos                  ",,,
,,,,,,,2,"Sim, alguns",,,
,,,,,,,3,"Não, nenhum",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,861,1,Q03701,Q37a,Algum dos medicamentos orais para diabetes foi obtido em serviço público de saúde? ,,1,"Sim, todos                  ",,,
,,,,,,,2,"Sim, alguns",,,
,,,,,,,3,"Não, nenhum",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,862,1,Q03801,Q38a,O(A) Sr(a) pagou algum valor pelos medicamentos orais para diabetes? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,863,1,Q03802,Q38a1,Algum médico já lhe receitou insulina para controlar o Diabetes? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,864,1,Q03803,Q38a3,Usou a insulina receitada na última prescrição? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,865,1,Q03804,Q38a4,Qual o principal motivo de ___não ter usado a insulina para controlar o diabetes? ,,1,Não conseguiu obter no serviço público de saúde,,,
,,,,,,,2,Não conseguiu o(s) medicamento(s) no Aqui Tem Farmácia Popular ,,,
,,,,,,,3,A farmácia era distante ou teve dificuldade de transporte,,,
,,,,,,,4,Não conseguiu encontrar insulina para comprar na farmácia,,,
,,,,,,,5,Não tinha dinheiro para comprar,,,
,,,,,,,6,Não achou necessário,,,
,,,,,,,7,Não precisa mais tomar medicamentos porque a diabetes está controlada sem a insulina,,,
,,,,,,,8,Outro ,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,866,1,Q03805,Q38a5,A insulina foi obtida no Aqui tem Farmácia Popular (PFP)? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,867,1,Q03806,Q38a6,A insulina foi obtida em serviço público de saúde? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,868,1,Q03807,Q38a7,O(A) Sr(a) pagou pela insulina para controlar o diabetes? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,869,1,Q03901,Q39a,Quando foi a última vez que o(a) Sr(a) recebeu atendimento médico por causa do diabetes? ,,1,Menos de 6 meses,,,
,,,,,,,2,De 6 meses a menos de 1 ano,,,
,,,,,,,3,De 1 ano a menos de  2 anos,,,
,,,,,,,4,De 2 anos a menos de 3 anos,,,
,,,,,,,5,3 anos ou mais,,,
,,,,,,,6,Nunca fez,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,870,2,Q04002,Q40a,"Na última vez que recebeu atendimento médico para diabetes, onde o(a) Sr(a) foi atendido? ",,01,Farmácia,,,
,,,,,,,02,Unidade básica de saúde (posto ou centro de saúde ou unidade de saúde da família),,,
,,,,,,,03,"Policlínica pública, PAM (Posto de Assistência Médica) ou Centro de Especialidades público",,,
,,,,,,,04,"UPA (Unidade de Pronto Atendimento), outro tipo de pronto atendimento público (24 horas), pronto-socorro ou emergência de hospital público",,,
,,,,,,,05,Ambulatório de hospital público,,,
,,,,,,,06,Consultório particular clínica privada ou ambulatório de hospital privado,,,
,,,,,,,07,Pronto atendimento ou emergência de hospital privado,,,
,,,,,,,08,No domicílio,,,
,,,,,,,09,Outro serviço,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,872,1,Q042,Q42,O(A) Sr(a) pagou algum valor por esse atendimento?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,873,1,Q043,Q43,Esse atendimento foi feito pelo SUS? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,874,1,Q044,Q44,"Na última consulta, o médico que o(a) atendeu era o mesmo das consultas anteriores? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,875,1,Q045,Q45,"Na última consulta, o médico viu os exames das consultas passadas? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não, pois não tinha realizado exames ",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,876,1,Q046011,Q46a,Orientações para manter uma alimentação saudável,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,877,1,Q046012,Q46a,Manter o peso adequado,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,878,1,Q046013,Q46a,Praticar atividade física regular,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,879,1,Q046014,Q46a,Não fumar,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,880,1,Q046015,Q46a,Não beber em excesso,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,881,1,Q046016,Q46a,Diminuir o consumo de massas e pães,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,882,1,Q046017,Q46a,"Evitar o consumo de açúcar, bebidas açucaradas e doces",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,883,1,Q046018,Q46a,Medir a glicemia em casa,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,884,1,Q046019,Q46a,Examinar os pés regularmente,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,885,1,Q046020,Q46a,"Fazer uso de acupuntura, plantas medicinais e fitoterapia, homeopatia, meditação, yoga, tai chi chuan, liang gong ou alguma outra prática integrativa e complementar",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,886,1,Q046021,Q46a,Fazer acompanhamento regular com profissional de saúde,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,887,1,Q04707,Q47a,Foi pedido Glicemia (açúcar no sangue) ?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
